Cruise,Station,Type,Date_Time,Longitude_[decimal_degrees_east],Latitude_[decimal_degrees_north],Bot. Depth [m],Cast_Number,Pressure_[dbar],Bottle_Number,salinity_[psu],salinity2_[psu],density_[kg/m3_sigmat],density2_[kg/m3_sigmat],depth_[m],temperature_[C],temperature2_[C],conductivity_[S/m],conductivity2_[S/m],voltage0_[V],voltage1_[V],voltage2_[V],voltage3_[V],voltage4_[V],voltage5_[V],voltage6_[V],voltage7_[V],altimeter_[m],beamAttenuation_[1/m],beamTransmission_[%],fluorescence_[mg/m3],oxygen_[umol/kg],par_[umol_photons/m2/sec],scan
AMBON2015,BC2,B,2015-08-10T08:57:27,-159.943,70.9253,51.6,1,53.37,1,25.0388,25.0364,31.5538,31.5506,52.82,4.0748,4.0735,2.9727,2.9724,0.0,2.6771,0.1096,0.0,3.5985,0.0,0.5915,0.0098,11.83,1.0826,76.2886,0.1914,290.444,0.0,4049
AMBON2015,BC2,B,2015-08-10T08:58:51,-159.943,70.9253,51.6,1,40.2,2,25.0394,25.037,31.5541,31.5511,39.792,4.071,4.0702,2.9719,2.9716,0.0,2.6824,0.1038,0.0,3.6935,0.0,0.7502,0.0098,15.0,0.9783,78.3035,0.177,291.385,0.0,6061
AMBON2015,BC2,B,2015-08-10T09:00:11,-159.943,70.9253,51.6,1,19.43,3,24.3059,24.3037,31.1889,31.1847,19.229,7.8334,7.8256,3.2508,3.2498,0.0,2.8658,0.0507,0.0,4.5,0.0,1.3974,0.7734,27.95,0.1882,95.4052,0.0441,287.215,0.4445,7993
AMBON2015,BC2,B,2015-08-10T09:01:10,-159.943,70.9253,51.6,1,9.57,4,24.1388,24.1353,31.0006,30.9964,9.469,7.9706,7.9721,3.2442,3.2439,0.0,2.8626,0.0506,0.0,4.4669,0.0,1.885,1.0911,37.7,0.2177,94.7045,0.044,285.556,1.0236,9419
AMBON2015,BC2,B,2015-08-10T09:01:56,-159.943,70.9253,51.6,1,2.75,5,24.0309,24.0282,30.9201,30.9175,2.723,8.2851,8.2888,3.2626,3.2627,0.0,2.8631,0.0496,0.0,4.4663,0.0,2.2794,1.4393,45.59,0.2182,94.6913,0.0415,283.175,2.3971,10513
AMBON2015,BC2,B,2015-08-10T09:02:51,-159.943,70.9253,51.6,1,2.09,6,24.0302,24.0281,30.9203,30.9175,2.066,8.2901,8.2894,3.263,3.2627,0.0,2.862,0.0489,0.0,4.4661,0.0,2.3853,1.529,47.71,0.2184,94.6871,0.0399,283.159,2.97,11835
AMBON2015,BC2,B,2015-08-10T09:03:03,-159.943,70.9253,51.6,1,2.03,7,24.031,24.0287,30.9206,30.9177,2.011,8.2868,8.2865,3.2628,3.2625,0.0,2.8632,0.0497,0.0,4.4657,0.0,2.442,1.5575,48.84,0.2188,94.6781,0.0418,283.329,3.1836,12114
AMBON2015,BC2,B,2015-08-10T09:03:10,-159.943,70.9253,51.6,1,2.01,8,24.0307,24.0287,30.9202,30.9172,1.987,8.2862,8.2843,3.2627,3.2622,0.0,2.8622,0.0491,0.0,4.4621,0.0,2.458,1.5554,49.16,0.222,94.6015,0.0404,282.948,3.163,12295
AMBON2015,BC2,B,2015-08-10T09:03:17,-159.943,70.9253,51.6,1,2.21,9,24.0301,24.0278,30.9203,30.9172,2.188,8.2909,8.2903,3.2631,3.2627,0.0,2.862,0.0496,0.0,4.4637,0.0,2.4525,1.5324,49.05,0.2206,94.6348,0.0416,283.659,2.9928,12452
AMBON2015,BC2,B,2015-08-10T09:03:24,-159.943,70.9253,51.6,1,1.98,10,24.0315,24.0295,30.9203,30.9175,1.96,8.2816,8.2803,3.2623,3.2619,0.0,2.8605,0.0491,0.0,4.4661,0.0,2.4549,1.5545,49.1,0.2184,94.6866,0.0404,282.315,3.1598,12616
AMBON2015,BC2,B,2015-08-10T09:03:30,-159.943,70.9253,51.6,1,2.02,11,24.0308,24.0285,30.9198,30.9168,2.003,8.2836,8.2833,3.2624,3.2621,0.0,2.8645,0.0488,0.0,4.464,0.0,2.4407,1.5421,48.81,0.2203,94.6422,0.0396,283.568,3.071,12772
AMBON2015,BC2,B,2015-08-10T09:03:37,-159.943,70.9253,51.6,1,2.19,12,24.0312,24.0288,30.9199,30.9169,2.168,8.2817,8.2817,3.2623,3.262,0.0,2.8617,0.05,0.0,4.4605,0.0,2.4647,1.4912,49.29,0.2234,94.5682,0.0424,282.758,2.7176,12936
AMBON2015,BC2,B,2015-08-10T09:03:43,-159.943,70.9253,51.6,1,1.99,13,24.0313,24.029,30.9197,30.9167,1.969,8.2794,8.2793,3.262,3.2618,0.0,2.8611,0.0492,0.0,4.4604,0.0,2.4464,1.5564,48.93,0.2235,94.5661,0.0406,283.344,3.1692,13090
AMBON2015,BC2,B,2015-08-10T09:03:51,-159.943,70.9253,51.6,1,2.13,14,24.0314,24.0291,30.9199,30.9168,2.107,8.28,8.2796,3.2621,3.2618,0.0,2.8634,0.0495,0.0,4.4648,0.0,1.0807,1.5208,21.62,0.2196,94.6596,0.0412,283.166,2.9172,13271
AMBON2015,BC2,B,2015-08-10T09:04:00,-159.943,70.9253,51.6,1,2.11,15,24.0322,24.0298,30.9198,30.9169,2.092,8.2745,8.2751,3.2617,3.2614,0.0,2.8627,0.0495,0.0,4.4659,0.0,2.4756,1.5215,49.51,0.2186,94.6824,0.0412,283.267,2.9189,13481
AMBON2015,DBO3.8,B,2015-08-12T04:20:24,-168.955,67.6672,51.2,2,44.05,1,26.0106,26.0081,32.7452,32.742,43.608,3.8206,3.8196,3.0522,3.0518,0.0,2.4091,0.0612,0.0,2.5512,0.0,0.1877,0.0098,3.75,2.4595,54.0786,0.0704,253.748,0.0,3752
AMBON2015,DBO3.8,B,2015-08-12T04:20:37,-168.955,67.6672,51.2,2,44.25,2,26.0105,26.0081,32.745,32.7419,43.805,3.8198,3.8187,3.0521,3.0517,0.0,2.4103,0.0627,0.0,2.4632,0.0,0.1615,0.0098,3.23,2.5996,52.2133,0.0744,254.152,0.0,4065
AMBON2015,DBO3.8,B,2015-08-12T04:20:49,-168.955,67.6672,51.2,2,43.96,3,26.0106,26.0082,32.7451,32.742,43.512,3.8201,3.8193,3.0521,3.0518,0.0,2.4089,0.0609,0.0,2.6988,0.0,0.1471,0.0098,2.94,2.234,57.2105,0.0698,254.331,0.0,4334
AMBON2015,DBO3.8,B,2015-08-12T04:20:56,-168.955,67.6672,51.2,2,44.09,4,26.0107,26.0084,32.7453,32.7423,43.645,3.8201,3.8193,3.0521,3.0518,0.0,2.4122,0.0587,0.0,2.6927,0.0,0.111,0.0098,2.22,2.243,57.0806,0.0644,254.748,0.0,4503
AMBON2015,DBO3.8,B,2015-08-12T04:21:03,-168.955,67.6672,51.2,2,43.82,5,26.0106,26.008,32.7452,32.7419,43.38,3.8207,3.8197,3.0522,3.0518,0.0,2.4092,0.0592,0.0,2.6328,0.0,0.1339,0.0098,2.68,2.3332,55.8102,0.0656,254.123,0.0,4692
AMBON2015,DBO3.8,B,2015-08-12T04:22:31,-168.955,67.6672,51.2,2,30.6,6,26.0111,26.0087,32.7462,32.7431,30.289,3.8223,3.8214,3.0518,3.0515,0.0,2.426,0.0641,0.0,3.3037,0.0,0.7372,0.0098,14.74,1.4246,70.0374,0.0779,255.982,0.0,6790
AMBON2015,DBO3.8,B,2015-08-12T04:23:37,-168.955,67.6672,51.2,2,20.96,7,26.0103,26.0077,32.7466,32.7434,20.753,3.8334,3.8342,3.0523,3.0521,0.0,2.4304,0.0854,0.0,3.485,0.0,0.8094,0.2285,16.19,1.2109,73.8816,0.131,256.0,0.0606,8385
AMBON2015,DBO3.8,B,2015-08-12T04:25:03,-168.955,67.6672,51.2,2,17.9,8,25.8884,25.846,32.702,32.685,17.716,4.6821,4.9492,3.1204,3.1417,0.0,2.8787,0.4672,0.0,3.0315,0.0,1.1364,0.5959,22.73,1.7689,64.2644,1.0855,305.821,0.2654,10438
AMBON2015,DBO3.8,B,2015-08-12T04:26:27,-168.955,67.6672,51.2,2,9.73,9,25.6899,25.6876,32.6488,32.6457,9.634,6.0423,6.0415,3.2319,3.2315,0.0,3.5046,0.3752,0.0,3.3795,0.0,1.643,1.6083,32.86,1.3338,71.6443,0.8556,377.412,3.6242,12448
AMBON2015,DBO3.8,B,2015-08-12T04:27:31,-168.955,67.6672,51.2,2,5.04,10,25.6895,25.6872,32.6484,32.6453,4.988,6.0431,6.0426,3.2317,3.2314,0.0,3.5158,0.383,0.0,3.3975,0.0,1.5941,2.3048,31.88,1.3125,72.0269,0.8751,377.592,18.286,13998
AMBON2015,DBO3.7,B,2015-08-12T07:19:01,-168.6048,67.7835,47.7,3,43.0,1,25.957,25.9547,32.6898,32.687,42.562,3.9189,3.9185,3.0558,3.0555,0.0,2.4047,0.0556,0.0,2.8691,0.0,0.2262,0.0098,4.52,1.9892,60.8207,0.0564,252.852,0.0,5903
AMBON2015,DBO3.7,B,2015-08-12T07:20:46,-168.6048,67.7835,47.7,3,31.28,2,25.9571,25.955,32.6897,32.687,30.966,3.9161,3.9153,3.055,3.0547,0.0,2.4091,0.0533,0.0,2.8994,0.0,0.846,0.0098,16.92,1.9469,61.4643,0.0508,253.026,0.0,8432
AMBON2015,DBO3.7,B,2015-08-12T07:22:54,-168.6048,67.7835,47.7,3,21.44,3,25.8538,25.8515,32.6761,32.6732,21.229,4.8137,4.8135,3.1295,3.1293,0.0,2.9321,0.1557,0.0,3.9448,0.0,1.3943,0.0098,27.89,0.715,83.6326,0.3068,315.536,0.0,11489
AMBON2015,DBO3.7,B,2015-08-12T07:25:00,-168.6048,67.7835,47.7,3,11.05,4,25.7804,25.778,32.6904,32.6873,10.937,5.563,5.5628,3.1944,3.1941,0.0,3.6006,0.4294,0.0,3.3026,0.0,1.9495,0.0577,38.99,1.426,70.0131,0.9911,393.254,0.0111,14514
AMBON2015,DBO3.7,B,2015-08-12T07:26:15,-168.6048,67.7835,47.7,3,4.83,5,25.7756,25.7737,32.6858,32.6833,4.783,5.5729,5.5721,3.1946,3.1943,0.0,3.6038,0.5614,0.0,3.3324,0.0,2.2447,0.9982,44.89,1.3899,70.6461,1.321,393.018,0.8093,16311
AMBON2015,DBO3.7,B,2015-08-12T07:26:36,-168.6048,67.7835,47.7,3,4.79,6,25.7779,25.7755,32.6888,32.6856,4.742,5.5731,5.5725,3.1949,3.1945,0.0,3.5959,0.4628,0.0,3.3283,0.0,2.246,0.9587,44.92,1.395,70.5579,1.0745,391.713,0.7306,16826
AMBON2015,DBO3.6,B,2015-08-12T09:41:24,-168.2368,67.897,55.9,4,54.01,1,25.8622,25.8612,32.6036,32.6023,53.466,4.1845,4.1838,3.0714,3.0712,0.0,2.2883,0.059,0.0,1.3305,0.0,0.0581,0.0098,1.16,5.0646,28.194,0.0651,235.812,0.0,3205
AMBON2015,DBO3.6,B,2015-08-12T09:41:31,-168.2368,67.897,55.9,4,54.03,2,25.8613,25.8594,32.6034,32.6009,53.482,4.1917,4.191,3.072,3.0717,0.0,2.2882,0.0576,0.0,1.4257,0.0,0.0579,0.0098,1.16,4.7885,30.2136,0.0614,236.176,0.0,3367
AMBON2015,DBO3.6,B,2015-08-12T09:42:50,-168.2368,67.897,55.9,4,39.01,3,25.8462,25.8444,32.5921,32.5898,38.619,4.2516,4.2505,3.0754,3.0751,0.0,2.3482,0.0474,0.0,3.2157,0.0,0.8516,0.0098,17.03,1.5326,68.1705,0.036,242.724,0.0,5272
AMBON2015,DBO3.6,B,2015-08-12T09:44:21,-168.2368,67.897,55.9,4,29.74,4,25.8387,25.8368,32.5865,32.5839,29.439,4.2804,4.2793,3.0769,3.0766,0.0,2.4307,0.0459,0.0,4.017,0.0,1.3765,0.0098,27.53,0.6425,85.1623,0.0322,253.205,0.0,7458
AMBON2015,DBO3.6,B,2015-08-12T09:45:53,-168.2368,67.897,55.9,4,20.42,5,25.7876,25.786,32.5461,32.5443,20.216,4.4651,4.467,3.0887,3.0887,0.0,2.5524,0.0427,0.0,4.5195,0.0,1.8391,0.0097,36.78,0.1711,95.819,0.0243,268.535,0.0,9660
AMBON2015,DBO3.6,B,2015-08-12T09:47:09,-168.2368,67.897,55.9,4,9.17,6,25.5207,25.5183,32.4227,32.4197,9.082,5.9663,5.9666,3.2051,3.2049,0.0,3.6493,0.5382,0.0,3.1791,0.0,2.4038,0.0087,48.07,1.5784,67.3958,1.2631,396.073,0.0,11492
AMBON2015,DBO3.6,B,2015-08-12T09:48:36,-168.2368,67.897,55.9,4,4.08,7,25.5093,25.5074,32.4114,32.4088,4.04,5.9859,5.985,3.2056,3.2053,0.0,3.6463,0.5146,0.0,3.1819,0.0,2.813,0.2816,56.26,1.5749,67.4545,1.2039,396.355,0.0808,13574
AMBON2015,DBO3.5,B,2015-08-12T12:23:12,-167.8657,68.0115,50.8,5,46.67,1,25.5373,25.5351,32.2588,32.256,46.2,4.6805,4.6801,3.0833,3.083,0.0,2.3186,0.0531,0.0,2.5218,0.0,0.2964,0.0098,5.93,2.506,53.4556,0.0503,237.113,0.0,3698
AMBON2015,DBO3.5,B,2015-08-12T12:23:29,-167.8657,68.0115,50.8,5,46.93,2,25.5375,25.5352,32.2593,32.2562,46.458,4.6817,4.6811,3.0834,3.0831,0.0,2.3069,0.0529,0.0,2.2955,0.0,0.2669,0.0098,5.34,2.884,48.6575,0.0498,235.551,0.0,4098
AMBON2015,DBO3.5,B,2015-08-12T12:25:06,-167.8657,68.0115,50.8,5,29.92,3,25.41,25.4072,32.1243,32.1206,29.615,4.8726,4.8714,3.0871,3.0866,0.0,2.4662,0.054,0.0,4.3053,0.0,1.142,0.0098,22.84,0.3651,91.2777,0.0527,253.843,0.0,6438
AMBON2015,DBO3.5,B,2015-08-12T12:27:08,-167.8657,68.0115,50.8,5,22.09,4,25.3331,25.3336,32.0593,32.0571,21.867,5.1055,5.0846,3.1006,3.0987,0.0,2.5568,0.0482,0.0,4.5435,0.0,1.5173,0.0098,30.35,0.1496,96.3284,0.038,265.364,0.0,9355
AMBON2015,DBO3.5,B,2015-08-12T12:28:29,-167.8657,68.0115,50.8,5,10.78,5,24.8182,24.8184,31.755,31.7543,10.673,7.3404,7.3343,3.2617,3.2611,0.0,2.8825,0.0636,0.0,4.4045,0.0,2.1043,0.0361,42.09,0.2739,93.3808,0.0764,291.171,0.0058,11312
AMBON2015,DBO3.5,B,2015-08-12T12:29:49,-167.8657,68.0115,50.8,5,4.45,6,24.8094,24.8071,31.7482,31.7452,4.409,7.3652,7.3648,3.2629,3.2626,0.0,2.8801,0.0647,0.0,4.411,0.0,2.394,0.3355,47.88,0.268,93.5182,0.0794,290.142,0.1042,13211
AMBON2015,DBO3.4,B,2015-08-12T14:45:48,-167.4978,68.1248,47.8,6,44.33,1,25.2254,25.2231,32.0327,32.0299,43.879,5.8629,5.8632,3.1631,3.1628,0.0,2.6098,0.0713,0.0,3.3398,0.0,0.2742,0.0098,5.48,1.3812,70.802,0.0958,267.476,0.0,3299
AMBON2015,DBO3.4,B,2015-08-12T14:45:56,-167.4978,68.1248,47.8,6,44.86,2,25.2247,25.2219,32.0326,32.0293,44.409,5.8681,5.8691,3.1635,3.1633,0.0,2.6071,0.0721,0.0,3.4042,0.0,0.2479,0.0098,4.96,1.305,72.1674,0.0977,267.218,0.0,3492
AMBON2015,DBO3.4,B,2015-08-12T14:47:47,-167.4978,68.1248,47.8,6,31.46,3,25.2161,25.2135,32.0311,32.0281,31.139,5.9289,5.931,3.1679,3.1679,0.0,2.6206,0.06,0.0,3.3838,0.0,0.9212,0.0098,18.42,1.3289,71.7362,0.0677,267.879,0.0,6167
AMBON2015,DBO3.4,B,2015-08-12T14:48:01,-167.4978,68.1248,47.8,6,30.93,4,25.2167,25.2146,32.0318,32.029,30.616,5.9283,5.9274,3.1679,3.1676,0.0,2.6203,0.0663,0.0,3.4801,0.0,0.9541,0.0098,19.08,1.2164,73.7797,0.0831,268.122,0.0,6496
AMBON2015,DBO3.4,B,2015-08-12T14:49:07,-167.4978,68.1248,47.8,6,20.68,5,25.2057,25.2038,32.0358,32.033,20.47,6.0451,6.0429,3.1777,3.1773,0.0,2.6625,0.0723,0.0,3.6897,0.0222,1.4629,0.8319,29.26,0.9829,78.222,0.0982,273.091,0.5221,8088
AMBON2015,DBO3.4,B,2015-08-12T14:49:22,-167.4978,68.1248,47.8,6,21.06,6,25.2065,25.2043,32.035,32.0325,20.85,6.0335,6.0347,3.1767,3.1766,0.0,2.6608,0.0673,0.0,3.6906,0.0153,1.448,0.8217,28.96,0.9815,78.2416,0.0857,271.868,0.5102,8440
AMBON2015,DBO3.4,B,2015-08-12T14:51:25,-167.4978,68.1248,47.8,6,10.3,7,25.0526,25.0374,32.0186,32.0059,10.196,7.139,7.1781,3.2688,3.271,0.0,2.9318,0.0662,0.0,4.4175,0.0,1.9326,1.6694,38.65,0.2621,93.6577,0.083,296.852,4.14,11402
AMBON2015,DBO3.4,B,2015-08-12T14:51:41,-167.4978,68.1248,47.8,6,10.63,8,25.0425,25.0404,32.0109,32.0081,10.527,7.1687,7.1681,3.2707,3.2704,0.0,2.9268,0.0672,0.0,4.4405,0.0,1.9298,1.6478,38.6,0.2414,94.1434,0.0854,296.212,3.9299,11775
AMBON2015,DBO3.4,B,2015-08-12T14:53:19,-167.4978,68.1248,47.8,6,2.53,9,24.957,24.9547,31.9439,31.9409,2.506,7.4108,7.4101,3.2848,3.2845,0.0,2.8902,0.0601,0.0,4.4538,0.0,2.1762,2.1511,43.52,0.2293,94.4271,0.0679,290.421,12.763,14146
