Cruise,Station,Type,Date_Time,Longitude_[decimal_degrees_east],Latitude_[decimal_degrees_north],Bot. Depth [m],Cast,LOCAL_CDI_ID,pressure_[dbar],depth_[m],temperature_[C],temperature2_[C],conductivity_[S/m],conductivity2_[S/m],altimeter_[m],beamAttenuation_[1/m],beamTransmission_[%],fluorescence_[mg/m3],oxygen2_[umol/kg],par_[umol_photons/m2/sec],salinity_[psu],salinity2_[psu],density_[kg/m3_sigmat],density2_[kg/m3_sigmat],flag,filename,instrument1,platform1
AMBON2015,DBO3.8,C,2015-08-12T04:17:41,-168.955,67.6672,51.2,2,AMBON2015_002_DBO3.8,30.0,29.698,3.8229,3.8226,3.052,3.0516,15.74,1.421,70.106,0.0669,257.938,0.0,32.7479,32.7443,26.0125,26.0094,0.0,AMBON2015-002.cnv,SBE9,M/V Norseman II
AMBON2015,DBO3.8,C,2015-08-12T04:17:41,-168.955,67.6672,51.2,2,AMBON2015_002_DBO3.8,31.0,30.688,3.8223,3.8222,3.052,3.0517,14.73,1.434,69.868,0.0734,257.134,0.0,32.7483,32.7446,26.0129,26.0096,0.0,AMBON2015-002.cnv,SBE9,M/V Norseman II
AMBON2015,DBO3.8,C,2015-08-12T04:17:41,-168.955,67.6672,51.2,2,AMBON2015_002_DBO3.8,32.0,31.678,3.822,3.8215,3.052,3.0517,14.23,1.444,69.707,0.0641,257.037,0.0,32.7484,32.7446,26.013,26.0097,0.0,AMBON2015-002.cnv,SBE9,M/V Norseman II
AMBON2015,DBO3.8,C,2015-08-12T04:17:41,-168.955,67.6672,51.2,2,AMBON2015_002_DBO3.8,33.0,32.668,3.8217,3.8212,3.052,3.0517,13.39,1.466,69.319,0.0633,256.783,0.0,32.7485,32.7449,26.0131,26.01,0.0,AMBON2015-002.cnv,SBE9,M/V Norseman II
AMBON2015,DBO3.8,C,2015-08-12T04:17:41,-168.955,67.6672,51.2,2,AMBON2015_002_DBO3.8,34.0,33.658,3.8218,3.8216,3.0521,3.0518,12.42,1.559,67.719,0.0708,256.338,0.0,32.7483,32.7448,26.0129,26.0099,0.0,AMBON2015-002.cnv,SBE9,M/V Norseman II
AMBON2015,DBO3.8,C,2015-08-12T04:17:41,-168.955,67.6672,51.2,2,AMBON2015_002_DBO3.8,35.0,34.648,3.8218,3.8212,3.0522,3.0518,11.91,1.589,67.222,0.0689,256.388,0.0,32.7487,32.745,26.0133,26.0101,0.0,AMBON2015-002.cnv,SBE9,M/V Norseman II
AMBON2015,DBO3.8,C,2015-08-12T04:17:41,-168.955,67.6672,51.2,2,AMBON2015_002_DBO3.8,36.0,35.638,3.8214,3.8207,3.0522,3.0518,11.06,1.622,66.664,0.0633,256.397,0.0,32.7485,32.7449,26.0132,26.01,0.0,AMBON2015-002.cnv,SBE9,M/V Norseman II
AMBON2015,DBO3.8,C,2015-08-12T04:17:41,-168.955,67.6672,51.2,2,AMBON2015_002_DBO3.8,37.0,36.628,3.8214,3.8206,3.0522,3.0518,9.4,1.798,63.782,0.0789,255.925,0.0,32.748,32.7445,26.0128,26.0098,0.0,AMBON2015-002.cnv,SBE9,M/V Norseman II
AMBON2015,DBO3.8,C,2015-08-12T04:17:41,-168.955,67.6672,51.2,2,AMBON2015_002_DBO3.8,38.0,37.617,3.8206,3.8198,3.0521,3.0518,8.65,1.838,63.165,0.0611,255.932,0.0,32.7481,32.7445,26.0129,26.0098,0.0,AMBON2015-002.cnv,SBE9,M/V Norseman II
AMBON2015,DBO3.8,C,2015-08-12T04:17:41,-168.955,67.6672,51.2,2,AMBON2015_002_DBO3.8,39.0,38.607,3.821,3.8203,3.0522,3.0519,7.4,1.969,61.13,0.0585,256.213,0.0,32.7479,32.7445,26.0127,26.0097,0.0,AMBON2015-002.cnv,SBE9,M/V Norseman II
AMBON2015,DBO3.8,C,2015-08-12T04:17:41,-168.955,67.6672,51.2,2,AMBON2015_002_DBO3.8,40.0,39.597,3.8211,3.8203,3.0522,3.0519,7.28,1.976,61.018,0.0656,254.79,0.0,32.7478,32.7443,26.0127,26.0096,0.0,AMBON2015-002.cnv,SBE9,M/V Norseman II
AMBON2015,DBO3.8,C,2015-08-12T04:17:41,-168.955,67.6672,51.2,2,AMBON2015_002_DBO3.8,41.0,40.587,3.8209,3.8203,3.0523,3.0519,7.96,1.99,60.809,0.0688,255.124,0.0,32.7476,32.7442,26.0125,26.0095,0.0,AMBON2015-002.cnv,SBE9,M/V Norseman II
AMBON2015,DBO3.8,C,2015-08-12T04:17:41,-168.955,67.6672,51.2,2,AMBON2015_002_DBO3.8,42.0,41.577,3.82,3.8192,3.0521,3.0518,6.93,2.211,57.568,0.0634,254.872,0.0,32.7467,32.7434,26.0119,26.009,0.0,AMBON2015-002.cnv,SBE9,M/V Norseman II
AMBON2015,DBO3.8,C,2015-08-12T04:17:41,-168.955,67.6672,51.2,2,AMBON2015_002_DBO3.8,43.0,42.566,3.82,3.819,3.0521,3.0518,6.07,2.347,55.618,0.0619,254.543,0.0,32.7462,32.743,26.0115,26.0087,0.0,AMBON2015-002.cnv,SBE9,M/V Norseman II
AMBON2015,DBO3.8,C,2015-08-12T04:17:41,-168.955,67.6672,51.2,2,AMBON2015_002_DBO3.8,44.0,43.556,3.8194,3.8186,3.0521,3.0518,4.36,2.359,55.449,0.0642,254.47,0.0,32.7455,32.7424,26.011,26.0083,0.0,AMBON2015-002.cnv,SBE9,M/V Norseman II
AMBON2015,DBO3.8,C,2015-08-12T04:17:41,-168.955,67.6672,51.2,2,AMBON2015_002_DBO3.8,45.0,44.546,3.8203,3.8194,3.0522,3.0518,0.22,2.295,56.383,0.0645,255.12,0.0,32.745,32.742,26.0105,26.0079,0.0,AMBON2015-002.cnv,SBE9,M/V Norseman II
AMBON2015,DBO3.7,C,2015-08-12T07:16:08,-168.6048,67.7835,47.7,3,AMBON2015_003_DBO3.7,0.0,7.92,5.5726,5.5708,3.1952,3.1947,40.5,1.457,69.466,1.0177,388.86,0.126,32.6913,32.6882,25.78,25.7776,1.0,AMBON2015-003.cnv,SBE9,M/V Norseman II
AMBON2015,DBO3.7,C,2015-08-12T07:16:08,-168.6048,67.7835,47.7,3,AMBON2015_003_DBO3.7,1.0,7.92,5.5726,5.5708,3.1952,3.1947,40.5,1.457,69.466,1.0177,388.86,0.126,32.6913,32.6882,25.78,25.7776,1.0,AMBON2015-003.cnv,SBE9,M/V Norseman II
AMBON2015,DBO3.7,C,2015-08-12T07:16:08,-168.6048,67.7835,47.7,3,AMBON2015_003_DBO3.7,2.0,7.92,5.5726,5.5708,3.1952,3.1947,40.5,1.457,69.466,1.0177,388.86,0.126,32.6913,32.6882,25.7801,25.7776,1.0,AMBON2015-003.cnv,SBE9,M/V Norseman II
AMBON2015,DBO3.7,C,2015-08-12T07:16:08,-168.6048,67.7835,47.7,3,AMBON2015_003_DBO3.7,3.0,7.92,5.5726,5.5708,3.1952,3.1947,40.5,1.457,69.466,1.0177,388.86,0.126,32.6913,32.6882,25.7801,25.7776,1.0,AMBON2015-003.cnv,SBE9,M/V Norseman II
AMBON2015,DBO3.7,C,2015-08-12T07:16:08,-168.6048,67.7835,47.7,3,AMBON2015_003_DBO3.7,4.0,7.92,5.5726,5.5708,3.1952,3.1947,40.5,1.457,69.466,1.0177,388.86,0.126,32.6913,32.6882,25.7801,25.7776,1.0,AMBON2015-003.cnv,SBE9,M/V Norseman II
AMBON2015,DBO3.7,C,2015-08-12T07:16:08,-168.6048,67.7835,47.7,3,AMBON2015_003_DBO3.7,5.0,7.92,5.5726,5.5708,3.1952,3.1947,40.5,1.457,69.466,1.0177,388.86,0.126,32.6913,32.6882,25.7801,25.7776,1.0,AMBON2015-003.cnv,SBE9,M/V Norseman II
AMBON2015,DBO3.7,C,2015-08-12T07:16:08,-168.6048,67.7835,47.7,3,AMBON2015_003_DBO3.7,6.0,7.92,5.5726,5.5708,3.1952,3.1947,40.5,1.457,69.466,1.0177,388.86,0.126,32.6913,32.6882,25.7801,25.7776,1.0,AMBON2015-003.cnv,SBE9,M/V Norseman II
AMBON2015,DBO3.7,C,2015-08-12T07:16:08,-168.6048,67.7835,47.7,3,AMBON2015_003_DBO3.7,7.0,7.92,5.5726,5.5708,3.1952,3.1947,40.5,1.457,69.466,1.0177,388.86,0.126,32.6913,32.6882,25.7801,25.7776,1.0,AMBON2015-003.cnv,SBE9,M/V Norseman II
AMBON2015,DBO3.7,C,2015-08-12T07:16:08,-168.6048,67.7835,47.7,3,AMBON2015_003_DBO3.7,8.0,7.92,5.5726,5.5708,3.1952,3.1947,40.5,1.457,69.466,1.0177,388.86,0.126,32.6913,32.6882,25.7801,25.7776,0.0,AMBON2015-003.cnv,SBE9,M/V Norseman II
AMBON2015,DBO3.7,C,2015-08-12T07:16:08,-168.6048,67.7835,47.7,3,AMBON2015_003_DBO3.7,9.0,8.91,5.5676,5.5674,3.1948,3.1945,39.28,1.43,69.938,1.0815,391.223,0.08,32.6915,32.6885,25.7809,25.7783,0.0,AMBON2015-003.cnv,SBE9,M/V Norseman II
AMBON2015,DBO3.7,C,2015-08-12T07:16:08,-168.6048,67.7835,47.7,3,AMBON2015_003_DBO3.7,10.0,9.9,5.5603,5.5611,3.1943,3.1941,37.81,1.416,70.186,1.178,391.105,0.043,32.6919,32.689,25.782,25.7794,0.0,AMBON2015-003.cnv,SBE9,M/V Norseman II
AMBON2015,DBO3.7,C,2015-08-12T07:16:08,-168.6048,67.7835,47.7,3,AMBON2015_003_DBO3.7,11.0,10.89,5.5337,5.5375,3.192,3.1919,37.09,1.375,70.918,1.0775,391.4,0.017,32.6912,32.6873,25.7846,25.7809,0.0,AMBON2015-003.cnv,SBE9,M/V Norseman II
AMBON2015,DBO3.7,C,2015-08-12T07:16:08,-168.6048,67.7835,47.7,3,AMBON2015_003_DBO3.7,12.0,11.88,5.3855,5.3756,3.1789,3.1776,35.89,1.421,70.099,0.9942,392.744,0.005,32.6871,32.681,25.7986,25.7946,0.0,AMBON2015-003.cnv,SBE9,M/V Norseman II
AMBON2015,DBO3.7,C,2015-08-12T07:16:08,-168.6048,67.7835,47.7,3,AMBON2015_003_DBO3.7,13.0,12.87,5.1505,5.1504,3.1581,3.1577,34.95,1.391,70.636,0.8678,389.082,0.002,32.6781,32.6737,25.8182,25.8145,0.0,AMBON2015-003.cnv,SBE9,M/V Norseman II
AMBON2015,DBO3.7,C,2015-08-12T07:16:08,-168.6048,67.7835,47.7,3,AMBON2015_003_DBO3.7,14.0,13.86,5.0659,5.0712,3.1508,3.1508,33.89,1.266,72.883,0.6375,371.301,0.0,32.6773,32.672,25.827,25.822,0.0,AMBON2015-003.cnv,SBE9,M/V Norseman II
AMBON2015,DBO3.7,C,2015-08-12T07:16:08,-168.6048,67.7835,47.7,3,AMBON2015_003_DBO3.7,15.0,14.85,5.05,5.0496,3.1495,3.1491,32.81,1.153,74.97,0.5853,342.228,-0.0,32.6772,32.6733,25.8287,25.8255,0.0,AMBON2015-003.cnv,SBE9,M/V Norseman II
AMBON2015,DBO3.7,C,2015-08-12T07:16:08,-168.6048,67.7835,47.7,3,AMBON2015_003_DBO3.7,16.0,15.839,5.0275,5.0185,3.1475,3.1465,32.05,1.037,77.168,0.498,332.326,0.0,32.676,32.6732,25.8303,25.8288,0.0,AMBON2015-003.cnv,SBE9,M/V Norseman II
AMBON2015,DBO3.7,C,2015-08-12T07:16:08,-168.6048,67.7835,47.7,3,AMBON2015_003_DBO3.7,17.0,16.829,4.9839,4.9894,3.1439,3.144,30.85,0.945,78.951,0.4989,328.219,0.0,32.6761,32.6726,25.8352,25.8315,0.0,AMBON2015-003.cnv,SBE9,M/V Norseman II
AMBON2015,DBO3.7,C,2015-08-12T07:16:08,-168.6048,67.7835,47.7,3,AMBON2015_003_DBO3.7,18.0,17.819,4.9061,4.9081,3.137,3.1368,29.97,0.954,78.774,0.4881,328.51,0.0,32.6727,32.6692,25.8411,25.8378,0.0,AMBON2015-003.cnv,SBE9,M/V Norseman II
AMBON2015,DBO3.7,C,2015-08-12T07:16:08,-168.6048,67.7835,47.7,3,AMBON2015_003_DBO3.7,19.0,18.809,4.8529,4.8527,3.1325,3.1322,29.17,0.92,79.454,0.387,327.615,0.0,32.6732,32.6702,25.8473,25.8446,0.0,AMBON2015-003.cnv,SBE9,M/V Norseman II
AMBON2015,DBO3.7,C,2015-08-12T07:16:08,-168.6048,67.7835,47.7,3,AMBON2015_003_DBO3.7,20.0,19.799,4.8348,4.8376,3.1311,3.1311,27.83,0.802,81.836,0.4039,323.204,0.0,32.6738,32.6715,25.8497,25.8473,0.0,AMBON2015-003.cnv,SBE9,M/V Norseman II
AMBON2015,DBO3.7,C,2015-08-12T07:16:08,-168.6048,67.7835,47.7,3,AMBON2015_003_DBO3.7,21.0,20.789,4.8013,4.8013,3.1282,3.1279,27.04,0.721,83.508,0.379,314.94,0.0,32.6733,32.6701,25.853,25.8501,0.0,AMBON2015-003.cnv,SBE9,M/V Norseman II
AMBON2015,DBO3.7,C,2015-08-12T07:16:08,-168.6048,67.7835,47.7,3,AMBON2015_003_DBO3.7,22.0,21.779,4.777,4.7766,3.1262,3.1259,26.24,0.717,83.59,0.2748,313.423,0.0,32.6733,32.6701,25.8556,25.8528,0.0,AMBON2015-003.cnv,SBE9,M/V Norseman II
AMBON2015,DBO3.7,C,2015-08-12T07:16:08,-168.6048,67.7835,47.7,3,AMBON2015_003_DBO3.7,23.0,22.769,4.6324,4.6222,3.1137,3.1124,24.9,0.697,84.019,0.2985,311.715,0.0,32.6707,32.6659,25.869,25.866,0.0,AMBON2015-003.cnv,SBE9,M/V Norseman II
AMBON2015,DBO3.7,C,2015-08-12T07:16:08,-168.6048,67.7835,47.7,3,AMBON2015_003_DBO3.7,24.0,23.759,4.3528,4.3568,3.0903,3.0901,24.07,0.621,85.623,0.2041,307.411,0.0,32.6744,32.668,25.9012,25.8954,0.0,AMBON2015-003.cnv,SBE9,M/V Norseman II
AMBON2015,DBO3.7,C,2015-08-12T07:16:08,-168.6048,67.7835,47.7,3,AMBON2015_003_DBO3.7,25.0,24.749,4.0912,4.0953,3.0685,3.0685,23.3,0.536,87.459,0.1202,301.869,0.0,32.6778,32.6731,25.9304,25.9259,0.0,AMBON2015-003.cnv,SBE9,M/V Norseman II
AMBON2015,DBO3.7,C,2015-08-12T07:16:08,-168.6048,67.7835,47.7,3,AMBON2015_003_DBO3.7,26.0,25.739,3.9385,3.9486,3.0562,3.0568,21.98,0.556,87.04,0.1214,283.077,0.0,32.6841,32.6816,25.9505,25.9473,0.0,AMBON2015-003.cnv,SBE9,M/V Norseman II
AMBON2015,DBO3.7,C,2015-08-12T07:16:08,-168.6048,67.7835,47.7,3,AMBON2015_003_DBO3.7,27.0,26.729,3.9177,3.9153,3.0545,3.0541,21.18,0.765,82.587,0.1385,259.813,0.0,32.6849,32.682,25.9532,25.9508,0.0,AMBON2015-003.cnv,SBE9,M/V Norseman II
AMBON2015,DBO3.7,C,2015-08-12T07:16:08,-168.6048,67.7835,47.7,3,AMBON2015_003_DBO3.7,28.0,27.718,3.9143,3.9136,3.0544,3.0541,20.33,1.061,76.715,0.0622,251.475,0.0,32.6862,32.6838,25.9545,25.9524,0.0,AMBON2015-003.cnv,SBE9,M/V Norseman II
AMBON2015,DBO3.7,C,2015-08-12T07:16:08,-168.6048,67.7835,47.7,3,AMBON2015_003_DBO3.7,29.0,28.708,3.9146,3.9147,3.0545,3.0543,19.09,1.386,70.792,0.0583,249.12,0.0,32.687,32.6845,25.9552,25.9529,0.0,AMBON2015-003.cnv,SBE9,M/V Norseman II
AMBON2015,DBO3.7,C,2015-08-12T07:16:08,-168.6048,67.7835,47.7,3,AMBON2015_003_DBO3.7,30.0,29.698,3.9162,3.9155,3.0548,3.0545,17.99,1.632,66.479,0.0662,250.033,0.0,32.6885,32.6851,25.9562,25.9533,0.0,AMBON2015-003.cnv,SBE9,M/V Norseman II
AMBON2015,DBO3.7,C,2015-08-12T07:16:08,-168.6048,67.7835,47.7,3,AMBON2015_003_DBO3.7,31.0,30.688,3.9175,3.9167,3.055,3.0547,17.35,1.672,65.84,0.049,251.693,0.0,32.6891,32.6863,25.9566,25.9541,0.0,AMBON2015-003.cnv,SBE9,M/V Norseman II
AMBON2015,DBO3.7,C,2015-08-12T07:16:08,-168.6048,67.7835,47.7,3,AMBON2015_003_DBO3.7,32.0,31.678,3.9197,3.919,3.0553,3.055,16.21,1.759,64.438,0.0486,253.07,0.0,32.6894,32.6863,25.9566,25.9539,0.0,AMBON2015-003.cnv,SBE9,M/V Norseman II
AMBON2015,DBO3.7,C,2015-08-12T07:16:08,-168.6048,67.7835,47.7,3,AMBON2015_003_DBO3.7,33.0,32.668,3.9227,3.9222,3.0554,3.0553,15.04,1.938,61.597,0.0569,254.061,0.0,32.6868,32.6869,25.9542,25.954,0.0,AMBON2015-003.cnv,SBE9,M/V Norseman II
AMBON2015,DBO3.7,C,2015-08-12T07:16:08,-168.6048,67.7835,47.7,3,AMBON2015_003_DBO3.7,34.0,33.658,3.9256,3.924,3.0559,3.0555,14.39,1.989,60.827,0.057,254.165,0.0,32.69,32.6869,25.9565,25.9539,0.0,AMBON2015-003.cnv,SBE9,M/V Norseman II
AMBON2015,DBO3.7,C,2015-08-12T07:16:08,-168.6048,67.7835,47.7,3,AMBON2015_003_DBO3.7,35.0,34.647,3.9253,3.9242,3.056,3.0556,13.45,2.066,59.668,0.0514,253.873,0.0,32.69,32.687,25.9565,25.954,0.0,AMBON2015-003.cnv,SBE9,M/V Norseman II
AMBON2015,DBO3.7,C,2015-08-12T07:16:08,-168.6048,67.7835,47.7,3,AMBON2015_003_DBO3.7,36.0,35.637,3.926,3.9265,3.056,3.0558,11.98,2.306,56.187,0.0617,253.311,0.0,32.6899,32.6869,25.9564,25.9537,0.0,AMBON2015-003.cnv,SBE9,M/V Norseman II
AMBON2015,DBO3.7,C,2015-08-12T07:16:08,-168.6048,67.7835,47.7,3,AMBON2015_003_DBO3.7,37.0,36.627,3.9238,3.9235,3.0559,3.0557,11.33,2.335,55.785,0.0544,253.614,0.0,32.6904,32.6873,25.957,25.9543,0.0,AMBON2015-003.cnv,SBE9,M/V Norseman II
AMBON2015,DBO3.7,C,2015-08-12T07:16:08,-168.6048,67.7835,47.7,3,AMBON2015_003_DBO3.7,38.0,37.617,3.9242,3.9231,3.0561,3.0557,10.46,2.466,53.981,0.0503,253.929,0.0,32.6908,32.6876,25.9573,25.9545,0.0,AMBON2015-003.cnv,SBE9,M/V Norseman II
AMBON2015,DBO3.7,C,2015-08-12T07:16:08,-168.6048,67.7835,47.7,3,AMBON2015_003_DBO3.7,39.0,38.607,3.9209,3.9201,3.0558,3.0555,9.14,2.509,53.412,0.0562,253.155,0.0,32.6908,32.6878,25.9576,25.955,0.0,AMBON2015-003.cnv,SBE9,M/V Norseman II
AMBON2015,DBO3.7,C,2015-08-12T07:16:08,-168.6048,67.7835,47.7,3,AMBON2015_003_DBO3.7,40.0,39.596,3.923,3.9225,3.056,3.0558,8.25,2.323,55.951,0.0565,253.801,0.0,32.6902,32.6878,25.9569,25.9548,0.0,AMBON2015-003.cnv,SBE9,M/V Norseman II
AMBON2015,DBO3.7,C,2015-08-12T07:16:08,-168.6048,67.7835,47.7,3,AMBON2015_003_DBO3.7,41.0,40.586,3.9261,3.9241,3.0563,3.0559,7.46,2.213,57.506,0.0492,254.475,0.0,32.6905,32.6875,25.9569,25.9544,0.0,AMBON2015-003.cnv,SBE9,M/V Norseman II
AMBON2015,DBO3.7,C,2015-08-12T07:16:08,-168.6048,67.7835,47.7,3,AMBON2015_003_DBO3.7,42.0,41.576,3.9245,3.9231,3.0562,3.0558,6.12,2.246,57.086,0.0595,253.746,0.0,32.6901,32.6873,25.9567,25.9543,0.0,AMBON2015-003.cnv,SBE9,M/V Norseman II
AMBON2015,DBO3.7,C,2015-08-12T07:16:08,-168.6048,67.7835,47.7,3,AMBON2015_003_DBO3.7,43.0,42.566,3.9252,3.9257,3.0563,3.056,4.91,2.072,59.566,0.0598,253.432,0.0,32.6895,32.6866,25.9562,25.9534,0.0,AMBON2015-003.cnv,SBE9,M/V Norseman II
AMBON2015,DBO3.7,C,2015-08-12T07:16:08,-168.6048,67.7835,47.7,3,AMBON2015_003_DBO3.7,44.0,43.556,3.9225,3.9201,3.056,3.055,3.72,2.645,51.395,0.0533,252.459,0.0,32.6893,32.6789,25.9563,25.9479,0.0,AMBON2015-003.cnv,SBE9,M/V Norseman II
AMBON2015,DBO3.6,C,2015-08-12T09:38:54,-168.2368,67.897,55.9,4,AMBON2015_004_DBO3.6,0.0,1.98,5.9858,5.9848,3.2051,3.2048,52.77,1.527,68.262,1.2874,392.408,0.28,32.4077,32.4054,25.5065,25.5046,1.0,AMBON2015-004.cnv,SBE9,M/V Norseman II
AMBON2015,DBO3.6,C,2015-08-12T09:38:54,-168.2368,67.897,55.9,4,AMBON2015_004_DBO3.6,1.0,1.98,5.9858,5.9848,3.2051,3.2048,52.77,1.527,68.262,1.2874,392.408,0.28,32.4077,32.4054,25.5066,25.5046,1.0,AMBON2015-004.cnv,SBE9,M/V Norseman II
AMBON2015,DBO3.6,C,2015-08-12T09:38:54,-168.2368,67.897,55.9,4,AMBON2015_004_DBO3.6,2.0,1.98,5.9858,5.9848,3.2051,3.2048,52.77,1.527,68.262,1.2874,392.408,0.28,32.4077,32.4054,25.5066,25.5046,0.0,AMBON2015-004.cnv,SBE9,M/V Norseman II
AMBON2015,DBO3.6,C,2015-08-12T09:38:54,-168.2368,67.897,55.9,4,AMBON2015_004_DBO3.6,3.0,2.97,5.9855,5.9843,3.2052,3.2049,52.3,1.563,67.661,1.2251,394.356,0.183,32.4087,32.4064,25.5074,25.5055,0.0,AMBON2015-004.cnv,SBE9,M/V Norseman II
AMBON2015,DBO3.6,C,2015-08-12T09:38:54,-168.2368,67.897,55.9,4,AMBON2015_004_DBO3.6,4.0,3.96,5.9846,5.9837,3.2053,3.205,51.81,1.56,67.713,1.1307,393.835,0.09,32.41,32.4073,25.5086,25.5063,0.0,AMBON2015-004.cnv,SBE9,M/V Norseman II
AMBON2015,DBO3.6,C,2015-08-12T09:38:54,-168.2368,67.897,55.9,4,AMBON2015_004_DBO3.6,5.0,4.95,5.9864,5.9856,3.2054,3.2051,50.44,1.572,67.501,1.1812,394.085,0.035,32.4083,32.4056,25.507,25.5047,0.0,AMBON2015-004.cnv,SBE9,M/V Norseman II
AMBON2015,DBO3.6,C,2015-08-12T09:38:54,-168.2368,67.897,55.9,4,AMBON2015_004_DBO3.6,6.0,5.94,5.9872,5.9859,3.2054,3.2051,49.51,1.561,67.697,1.2749,393.736,-0.002,32.4077,32.4054,25.5064,25.5046,0.0,AMBON2015-004.cnv,SBE9,M/V Norseman II
AMBON2015,DBO3.6,C,2015-08-12T09:38:54,-168.2368,67.897,55.9,4,AMBON2015_004_DBO3.6,7.0,6.93,5.9851,5.9837,3.2055,3.2052,49.17,1.547,67.928,1.0969,393.828,-0.0,32.4099,32.4076,25.5084,25.5065,0.0,AMBON2015-004.cnv,SBE9,M/V Norseman II
AMBON2015,DBO3.6,C,2015-08-12T09:38:54,-168.2368,67.897,55.9,4,AMBON2015_004_DBO3.6,8.0,7.92,5.9853,5.9836,3.2055,3.2052,48.06,1.553,67.826,1.0974,393.842,0.0,32.4094,32.4074,25.508,25.5064,0.0,AMBON2015-004.cnv,SBE9,M/V Norseman II
AMBON2015,DBO3.6,C,2015-08-12T09:38:54,-168.2368,67.897,55.9,4,AMBON2015_004_DBO3.6,9.0,8.91,5.9769,5.9743,3.2054,3.205,46.93,1.581,67.358,1.2313,394.59,0.0,32.4156,32.4138,25.514,25.5126,0.0,AMBON2015-004.cnv,SBE9,M/V Norseman II
AMBON2015,DBO3.6,C,2015-08-12T09:38:54,-168.2368,67.897,55.9,4,AMBON2015_004_DBO3.6,10.0,9.9,5.965,5.9634,3.2047,3.2043,46.59,1.568,67.578,1.1231,395.092,0.0,32.4187,32.4161,25.5179,25.5158,0.0,AMBON2015-004.cnv,SBE9,M/V Norseman II
AMBON2015,DBO3.6,C,2015-08-12T09:38:54,-168.2368,67.897,55.9,4,AMBON2015_004_DBO3.6,11.0,10.89,5.9473,5.945,3.2034,3.203,45.24,1.564,67.633,1.1466,394.714,0.0,32.4204,32.4179,25.5214,25.5194,0.0,AMBON2015-004.cnv,SBE9,M/V Norseman II
AMBON2015,DBO3.6,C,2015-08-12T09:38:54,-168.2368,67.897,55.9,4,AMBON2015_004_DBO3.6,12.0,11.88,5.9048,5.9078,3.1997,3.1997,43.77,1.562,67.678,1.272,392.65,0.0,32.4199,32.4164,25.5261,25.5227,0.0,AMBON2015-004.cnv,SBE9,M/V Norseman II
AMBON2015,DBO3.6,C,2015-08-12T09:38:54,-168.2368,67.897,55.9,4,AMBON2015_004_DBO3.6,13.0,12.869,5.8286,5.8299,3.1932,3.193,43.61,1.559,67.72,1.0881,391.678,0.0,32.4188,32.4154,25.5344,25.5312,0.0,AMBON2015-004.cnv,SBE9,M/V Norseman II
AMBON2015,DBO3.6,C,2015-08-12T09:38:54,-168.2368,67.897,55.9,4,AMBON2015_004_DBO3.6,14.0,13.859,5.6868,5.7048,3.1814,3.1825,42.04,1.565,67.63,1.0636,387.546,0.0,32.4222,32.4174,25.5539,25.5477,0.0,AMBON2015-004.cnv,SBE9,M/V Norseman II
AMBON2015,DBO3.6,C,2015-08-12T09:38:54,-168.2368,67.897,55.9,4,AMBON2015_004_DBO3.6,15.0,14.85,5.5161,5.4989,3.1682,3.1666,40.67,1.433,69.887,1.1594,365.667,0.0,32.4373,32.4349,25.5859,25.5857,0.0,AMBON2015-004.cnv,SBE9,M/V Norseman II
AMBON2015,DBO3.6,C,2015-08-12T09:38:54,-168.2368,67.897,55.9,4,AMBON2015_004_DBO3.6,16.0,15.84,5.3936,5.3971,3.1602,3.1601,40.39,1.434,69.87,0.8801,353.378,0.0,32.4637,32.459,25.6209,25.6165,0.0,AMBON2015-004.cnv,SBE9,M/V Norseman II
AMBON2015,DBO3.6,C,2015-08-12T09:38:54,-168.2368,67.897,55.9,4,AMBON2015_004_DBO3.6,17.0,16.829,5.2416,5.2461,3.1473,3.1474,39.46,1.271,72.804,0.6448,343.524,0.0,32.4644,32.4603,25.6388,25.6347,0.0,AMBON2015-004.cnv,SBE9,M/V Norseman II
AMBON2015,DBO3.6,C,2015-08-12T09:38:54,-168.2368,67.897,55.9,4,AMBON2015_004_DBO3.6,18.0,17.819,4.955,4.9299,3.1239,3.1216,37.58,0.927,79.346,0.4225,321.511,0.0,32.4747,32.4722,25.6788,25.6792,0.0,AMBON2015-004.cnv,SBE9,M/V Norseman II
AMBON2015,DBO3.6,C,2015-08-12T09:38:54,-168.2368,67.897,55.9,4,AMBON2015_004_DBO3.6,19.0,18.809,4.7075,4.7069,3.1048,3.104,36.82,0.59,86.31,0.2266,298.231,0.0,32.4951,32.4873,25.7217,25.7154,0.0,AMBON2015-004.cnv,SBE9,M/V Norseman II
AMBON2015,DBO3.6,C,2015-08-12T09:38:54,-168.2368,67.897,55.9,4,AMBON2015_004_DBO3.6,20.0,19.799,4.5593,4.5649,3.0943,3.0944,36.16,0.334,92.013,0.0772,284.386,0.0,32.5184,32.5145,25.7559,25.752,0.0,AMBON2015-004.cnv,SBE9,M/V Norseman II
AMBON2015,DBO3.6,C,2015-08-12T09:38:54,-168.2368,67.897,55.9,4,AMBON2015_004_DBO3.6,21.0,20.789,4.499,4.4973,3.0906,3.0903,34.79,0.204,95.026,0.0247,268.359,0.0,32.535,32.5326,25.7754,25.7734,0.0,AMBON2015-004.cnv,SBE9,M/V Norseman II
